통계분야,통계유형,통계명,통계표명,통계리스트 주소
주택,승인통계,[산하기관]부동산거래현황,거래주체별 아파트매매거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0066&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_004&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,거래주체별 주택거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0042&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_005&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,거래주체별 주택매매거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0059&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_006&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,거래주체별 토지거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0007&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_007&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,건물용도별 건축물거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0035&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_001&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,건물용도별 토지거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0010&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_007&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,년도별 세부항목 건축물거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0027&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_001&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,년도별 세부항목 순수토지거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0015&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_002&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,년도별 세부항목 아파트거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0048&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_003&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,년도별 세부항목 아파트매매거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0063&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_004&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,년도별 세부항목 토지거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0002&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_007&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,매입자거주지별 건축물거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0031&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_001&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,매입자거주지별 순수토지거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0019&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_002&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,매입자거주지별 아파트거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0050&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_003&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,매입자거주지별 아파트매매거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0065&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_004&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,매입자거주지별 주택거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0041&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_005&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,매입자거주지별 주택매매거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0058&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_006&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,매입자거주지별 토지거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0006&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_007&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,신탁/신탁해지 건축물거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0037&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_001&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,신탁/신탁해지 순수토지거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0025&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_002&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,신탁/신탁해지 아파트거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0054&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_003&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,신탁/신탁해지 주택거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0046&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_005&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,신탁/신탁해지 토지거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0013&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_007&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,아파트거래현황_년도별 행정구역별,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0047&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_003&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,외국인 거래 순수토지거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0024&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_002&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,외국인 거래 토지거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0012&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_007&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,외국인거래 건축물거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0036&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_001&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,용도지역별 건축물거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0029&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_001&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,용도지역별 순수토지거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0017&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_002&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,용도지역별 토지거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0004&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_007&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,월별지목별 토지거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0005&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_007&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,주택거래현황_년도별 세부항목,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0039&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_005&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,주택매매거래현황_년도별 세부항목,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0056&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_006&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,주택매매거래현황_년도별 행정구역별,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0055&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_006&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,주택유형별 주택거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0045&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_005&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,주택유형별 주택매매거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0061&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_006&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,지목별 건축물거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0030&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_001&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,지목별 순수토지거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0018&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_002&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,토지거래허가처리별 순수토지거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0023&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_002&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,토지거래허가처리별 토지거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0011&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_007&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,토지거래현황_년도별 행정구역별,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0001&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_007&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,행정구역별 건축물거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0026&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_001&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,행정구역별 건축물거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0028&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_001&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,행정구역별 순수토지거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0014&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_002&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,행정구역별 순수토지거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0016&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_002&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,행정구역별 아파트거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0049&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_003&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,행정구역별 아파트매매거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0062&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_004&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,행정구역별 아파트매매거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0064&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_004&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,행정구역별 주택거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0040&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_005&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,행정구역별 주택거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0038&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_005&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,행정구역별 주택매매거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0057&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_006&conn_path=I4
주택,승인통계,[산하기관]부동산거래현황,행정구역별 토지거래현황,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_408_2006_S0003&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_31503_007&conn_path=I4
주택,승인통계,[산하기관]상업용부동산임대동향조사,상권별 규모별 오피스 공실률,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_40801_N120202_02&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=C1_142_14205_C1_142_14205_2019_001&conn_path=I4
주택,승인통계,[산하기관]상업용부동산임대동향조사,상권별 규모별 오피스 공실률,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_40801_N120202_01&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_408_kt_050A_0509_0509_1&conn_path=I4
주택,승인통계,[산하기관]상업용부동산임대동향조사,상권별 소규모 상가 공실률,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_40801_N420201_02&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=C1_142_14205_C1_142_14205_2019_002_003&conn_path=I4
주택,승인통계,[산하기관]상업용부동산임대동향조사,상권별 소규모 상가 기본정보,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_40801_N4101_02&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=C1_142_14205_C1_142_14205_2019_002_003&conn_path=I4
주택,승인통계,[산하기관]상업용부동산임대동향조사,상권별 소규모 상가 기본정보,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_40801_N4101_01&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_408_kt_050A_0509_0509_2_b&conn_path=I4
주택,승인통계,[산하기관]상업용부동산임대동향조사,상권별 소규모 상가 순영업소득,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_40801_N4303_01&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_408_kt_050A_0509_0509_2_b&conn_path=I4
주택,승인통계,[산하기관]상업용부동산임대동향조사,상권별 소규모 상가 순영업소득,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_40801_N4303_02&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=C1_142_14205_C1_142_14205_2019_002_003&conn_path=I4
주택,승인통계,[산하기관]상업용부동산임대동향조사,상권별 소규모 상가 임대료,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_40801_N4203_02&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=C1_142_14205_C1_142_14205_2019_002_003&conn_path=I4
주택,승인통계,[산하기관]상업용부동산임대동향조사,상권별 소규모 상가 임대료,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_40801_N4203_01&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_408_kt_050A_0509_0509_2_b&conn_path=I4
주택,승인통계,[산하기관]상업용부동산임대동향조사,상권별 소규모 상가 전환율,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_40801_N4206_02&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=C1_142_14205_C1_142_14205_2019_002_003&conn_path=I4
주택,승인통계,[산하기관]상업용부동산임대동향조사,상권별 소규모 상가 전환율,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_40801_N4206_01&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_408_kt_050A_0509_0509_2_b&conn_path=I4
주택,승인통계,[산하기관]상업용부동산임대동향조사,상권별 소규모 상가 층별임대료 및 효용비율,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_40801_N4204_02&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=C1_142_14205_C1_142_14205_2019_002_003&conn_path=I4
주택,승인통계,[산하기관]상업용부동산임대동향조사,상권별 소규모 상가 층별임대료 및 효용비율,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_40801_N4204_01&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_408_kt_050A_0509_0509_2_b&conn_path=I4
주택,승인통계,[산하기관]상업용부동산임대동향조사,상권별 오피스 공실률,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_40801_N120201_02&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=C1_142_14205_C1_142_14205_2019_001&conn_path=I4
주택,승인통계,[산하기관]상업용부동산임대동향조사,상권별 오피스 공실률,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_40801_N120201_01&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_408_kt_050A_0509_0509_1&conn_path=I4
주택,승인통계,[산하기관]상업용부동산임대동향조사,상권별 오피스 기본정보,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_40801_N1101_01&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_408_kt_050A_0509_0509_1&conn_path=I4
주택,승인통계,[산하기관]상업용부동산임대동향조사,상권별 오피스 기본정보,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_40801_N1101_02&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=C1_142_14205_C1_142_14205_2019_001&conn_path=I4
주택,승인통계,[산하기관]상업용부동산임대동향조사,상권별 오피스 수익률(종합),http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_40801_N1301_02&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=C1_142_14205_C1_142_14205_2019_001&conn_path=I4
주택,승인통계,[산하기관]상업용부동산임대동향조사,상권별 오피스 수익률(종합),http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_40801_N1301_01&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=408_408_kt_050A_0509_0509_1&conn_path=I4
주택,승인통계,[산하기관]상업용부동산임대동향조사,상권별 오피스 순영업소득,http://nsist.nsi.go.kr/statHtml/statHtml.do?orgId=408&tblId=DT_40801_N1303_02&lang_mode=ko&vw_cd=MT_ZTITLE&list_id=C1_142_14205_C1_142_14205_2019_001&conn_path=I4
